timestamp,long_account,short_account,long_short_ratio
1690436400000,0.6102,0.3898,1.5654
1690436700000,0.6098,0.3902,1.5628
1690437000000,0.6099,0.3901,1.5634
1690437300000,0.61,0.39,1.5641
1690437600000,0.6097,0.3903,1.5621
1690437900000,0.6094,0.3906,1.5602
1690438200000,0.6093,0.3907,1.5595
1690438500000,0.609,0.391,1.5575
1690438800000,0.609,0.391,1.5575
1690439100000,0.6086,0.3914,1.5549
1690439400000,0.6081,0.3919,1.5517
1690439700000,0.6072,0.3928,1.5458
1690440000000,0.6068,0.3932,1.5432
1690440300000,0.6067,0.3933,1.5426
1690440600000,0.6064,0.3936,1.5407
1690440900000,0.6065,0.3935,1.5413
1690441200000,0.6061,0.3939,1.5387
1690441500000,0.6063,0.3937,1.54
1690441800000,0.6068,0.3932,1.5432
1690442100000,0.6067,0.3933,1.5426
1690442400000,0.6073,0.3927,1.5465
1690442700000,0.6073,0.3927,1.5465
1690443000000,0.607,0.393,1.5445
1690443300000,0.6066,0.3934,1.5419
1690443600000,0.6066,0.3934,1.5419
1690443900000,0.6065,0.3935,1.5413
1690444200000,0.6067,0.3933,1.5426
1690444500000,0.6064,0.3936,1.5407
1690444800000,0.6065,0.3935,1.5413
1690445100000,0.6061,0.3939,1.5387
1690445400000,0.6058,0.3942,1.5368
1690445700000,0.6067,0.3933,1.5426
1690446000000,0.6068,0.3932,1.5432
1690446300000,0.6065,0.3935,1.5413
1690446600000,0.607,0.393,1.5445
1690446900000,0.6072,0.3928,1.5458
1690447200000,0.6072,0.3928,1.5458
1690447500000,0.6075,0.3925,1.5478
1690447800000,0.6067,0.3933,1.5426
1690448100000,0.6067,0.3933,1.5426
1690448400000,0.6066,0.3934,1.5419
1690448700000,0.6067,0.3933,1.5426
1690449000000,0.6062,0.3938,1.5394
1690449300000,0.6062,0.3938,1.5394
1690449600000,0.6064,0.3936,1.5407
1690449900000,0.6071,0.3929,1.5452
1690450200000,0.6071,0.3929,1.5452
1690450500000,0.6061,0.3939,1.5387
1690450800000,0.6052,0.3948,1.5329
1690451100000,0.6049,0.3951,1.531
1690451400000,0.6055,0.3945,1.5349
1690451700000,0.6051,0.3949,1.5323
1690452000000,0.6047,0.3953,1.5297
1690452300000,0.604,0.396,1.5253
1690452600000,0.6034,0.3966,1.5214
1690452900000,0.6027,0.3973,1.517
1690453200000,0.6022,0.3978,1.5138
1690453500000,0.6016,0.3984,1.51
1690453800000,0.6009,0.3991,1.5056
1690454100000,0.5997,0.4003,1.4981
1690454400000,0.5993,0.4007,1.4956
1690454700000,0.5986,0.4014,1.4913
1690455000000,0.5988,0.4012,1.4925
1690455300000,0.599,0.401,1.4938
1690455600000,0.5986,0.4014,1.4913
1690455900000,0.5987,0.4013,1.4919
1690456200000,0.5988,0.4012,1.4925
1690456500000,0.6,0.4,1.5
1690456800000,0.5999,0.4001,1.4994
1690457100000,0.6,0.4,1.5
1690457400000,0.6002,0.3998,1.5013
1690457700000,0.6,0.4,1.5
1690458000000,0.6005,0.3995,1.5031
1690458300000,0.6005,0.3995,1.5031
1690458600000,0.6002,0.3998,1.5013
1690458900000,0.6004,0.3996,1.5025
1690459200000,0.6002,0.3998,1.5013
1690459500000,0.5997,0.4003,1.4981
1690459800000,0.6002,0.3998,1.5013
1690460100000,0.5994,0.4006,1.4963
1690460400000,0.5994,0.4006,1.4963
1690460700000,0.5996,0.4004,1.4975
1690461000000,0.5993,0.4007,1.4956
1690461300000,0.5989,0.4011,1.4931
1690461600000,0.5986,0.4014,1.4913
1690461900000,0.5986,0.4014,1.4913
1690462200000,0.5981,0.4019,1.4882
1690462500000,0.5982,0.4018,1.4888
1690462800000,0.5984,0.4016,1.49
1690463100000,0.5985,0.4015,1.4907
1690463400000,0.5981,0.4019,1.4882
1690463700000,0.5979,0.4021,1.4869
1690464000000,0.5971,0.4029,1.482
1690464300000,0.597,0.403,1.4814
1690464600000,0.5968,0.4032,1.4802
1690464900000,0.597,0.403,1.4814
1690465200000,0.5972,0.4028,1.4826
1690465500000,0.5972,0.4028,1.4826
1690465800000,0.5964,0.4036,1.4777
1690466100000,0.5965,0.4035,1.4783
1690466400000,0.5966,0.4034,1.4789
1690466700000,0.596,0.404,1.4752
1690467000000,0.5958,0.4042,1.474
1690467300000,0.5953,0.4047,1.471
1690467600000,0.5956,0.4044,1.4728
1690467900000,0.5958,0.4042,1.474
1690468200000,0.5955,0.4045,1.4722
1690468500000,0.5964,0.4036,1.4777
1690468800000,0.5962,0.4038,1.4765
1690469100000,0.5951,0.4049,1.4697
1690469400000,0.5951,0.4049,1.4697
1690469700000,0.5951,0.4049,1.4697
1690470000000,0.5959,0.4041,1.4746
1690470300000,0.5968,0.4032,1.4802
1690470600000,0.5979,0.4021,1.4869
1690470900000,0.598,0.402,1.4876
1690471200000,0.5997,0.4003,1.4981
1690471500000,0.6013,0.3987,1.5082
1690471800000,0.602,0.398,1.5126
1690472100000,0.6029,0.3971,1.5183
1690472400000,0.6024,0.3976,1.5151
1690472700000,0.6025,0.3975,1.5157
1690473000000,0.6034,0.3966,1.5214
1690473300000,0.6032,0.3968,1.5202
1690473600000,0.6029,0.3971,1.5183
1690473900000,0.6024,0.3976,1.5151
1690474200000,0.6025,0.3975,1.5157
1690474500000,0.6027,0.3973,1.517
1690474800000,0.6031,0.3969,1.5195
1690475100000,0.6032,0.3968,1.5202
1690475400000,0.6035,0.3965,1.5221
1690475700000,0.6039,0.3961,1.5246
1690476000000,0.604,0.396,1.5253
1690476300000,0.6044,0.3956,1.5278
1690476600000,0.6051,0.3949,1.5323
1690476900000,0.6051,0.3949,1.5323
1690477200000,0.6056,0.3944,1.5355
1690477500000,0.6057,0.3943,1.5361
1690477800000,0.605,0.395,1.5316
1690478100000,0.6054,0.3946,1.5342
1690478400000,0.6052,0.3948,1.5329
1690478700000,0.6055,0.3945,1.5349
1690479000000,0.6063,0.3937,1.54
1690479300000,0.6072,0.3928,1.5458
1690479600000,0.607,0.393,1.5445
1690479900000,0.6072,0.3928,1.5458
1690480200000,0.607,0.393,1.5445
1690480500000,0.6078,0.3922,1.5497
1690480800000,0.6077,0.3923,1.5491
1690481100000,0.6077,0.3923,1.5491
1690481400000,0.608,0.392,1.551
1690481700000,0.6068,0.3932,1.5432
1690482000000,0.6064,0.3936,1.5407
1690482300000,0.6066,0.3934,1.5419
1690482600000,0.6071,0.3929,1.5452
1690482900000,0.6063,0.3937,1.54
1690483200000,0.6053,0.3947,1.5336
1690483500000,0.6062,0.3938,1.5394
1690483800000,0.6077,0.3923,1.5491
1690484100000,0.6086,0.3914,1.5549
1690484400000,0.6086,0.3914,1.5549
1690484700000,0.6089,0.3911,1.5569
1690485000000,0.6098,0.3902,1.5628
1690485300000,0.6104,0.3896,1.5667
1690485600000,0.6111,0.3889,1.5714
1690485900000,0.6117,0.3883,1.5753
1690486200000,0.6117,0.3883,1.5753
1690486500000,0.6116,0.3884,1.5747
1690486800000,0.6113,0.3887,1.5727
1690487100000,0.6118,0.3882,1.576
1690487400000,0.6119,0.3881,1.5767
1690487700000,0.6128,0.3872,1.5826
1690488000000,0.6136,0.3864,1.588
1690488300000,0.6151,0.3849,1.5981
1690488600000,0.6158,0.3842,1.6028
1690488900000,0.6161,0.3839,1.6048
1690489200000,0.616,0.384,1.6042
1690489500000,0.616,0.384,1.6042
1690489800000,0.6159,0.3841,1.6035
1690490100000,0.6158,0.3842,1.6028
1690490400000,0.6162,0.3838,1.6055
1690490700000,0.6164,0.3836,1.6069
1690491000000,0.6165,0.3835,1.6076
1690491300000,0.6164,0.3836,1.6069
1690491600000,0.6166,0.3834,1.6082
1690491900000,0.6171,0.3829,1.6116
1690492200000,0.6176,0.3824,1.6151
1690492500000,0.6182,0.3818,1.6192
1690492800000,0.6187,0.3813,1.6226
1690493100000,0.6186,0.3814,1.6219
1690493400000,0.6193,0.3807,1.6267
1690493700000,0.6206,0.3794,1.6357
1690494000000,0.6211,0.3789,1.6392
1690494300000,0.6217,0.3783,1.6434
1690494600000,0.6241,0.3759,1.6603
1690494900000,0.6242,0.3758,1.661
1690495200000,0.6239,0.3761,1.6589
1690495500000,0.6243,0.3757,1.6617
1690495800000,0.6248,0.3752,1.6652
1690496100000,0.6251,0.3749,1.6674
1690496400000,0.6255,0.3745,1.6702
1690496700000,0.6263,0.3737,1.6759
1690497000000,0.6261,0.3739,1.6745
1690497300000,0.626,0.374,1.6738
1690497600000,0.6262,0.3738,1.6752
1690497900000,0.6264,0.3736,1.6767
1690498200000,0.6265,0.3735,1.6774
1690498500000,0.6262,0.3738,1.6752
1690498800000,0.6261,0.3739,1.6745
1690499100000,0.6255,0.3745,1.6702
1690499400000,0.6252,0.3748,1.6681
1690499700000,0.6253,0.3747,1.6688
1690500000000,0.6255,0.3745,1.6702
1690500300000,0.6256,0.3744,1.6709
1690500600000,0.6255,0.3745,1.6702
1690500900000,0.6261,0.3739,1.6745
1690501200000,0.6263,0.3737,1.6759
1690501500000,0.6265,0.3735,1.6774
1690501800000,0.6268,0.3732,1.6795
1690502100000,0.6269,0.3731,1.6802
1690502400000,0.6268,0.3732,1.6795
1690502700000,0.6267,0.3733,1.6788
1690503000000,0.627,0.373,1.681
1690503300000,0.6274,0.3726,1.6838
1690503600000,0.6277,0.3723,1.686
1690503900000,0.6289,0.3711,1.6947
1690504200000,0.629,0.371,1.6954
1690504500000,0.629,0.371,1.6954
1690504800000,0.629,0.371,1.6954
1690505100000,0.6292,0.3708,1.6969
1690505400000,0.6305,0.3695,1.7064
1690505700000,0.6304,0.3696,1.7056
1690506000000,0.6306,0.3694,1.7071
1690506300000,0.6306,0.3694,1.7071
1690506600000,0.6305,0.3695,1.7064
1690506900000,0.6301,0.3699,1.7034
1690507200000,0.6303,0.3697,1.7049
1690507500000,0.6303,0.3697,1.7049
1690507800000,0.6302,0.3698,1.7042
1690508100000,0.6298,0.3702,1.7012
1690508400000,0.6299,0.3701,1.702
1690508700000,0.6304,0.3696,1.7056
1690509000000,0.6298,0.3702,1.7012
1690509300000,0.6299,0.3701,1.702
1690509600000,0.6293,0.3707,1.6976
1690509900000,0.6286,0.3714,1.6925
1690510200000,0.6281,0.3719,1.6889
1690510500000,0.6272,0.3728,1.6824
1690510800000,0.6267,0.3733,1.6788
1690511100000,0.6261,0.3739,1.6745
1690511400000,0.6258,0.3742,1.6724
1690511700000,0.6252,0.3748,1.6681
1690512000000,0.6248,0.3752,1.6652
1690512300000,0.6246,0.3754,1.6638
1690512600000,0.6249,0.3751,1.666
1690512900000,0.6252,0.3748,1.6681
1690513200000,0.6256,0.3744,1.6709
1690513500000,0.6255,0.3745,1.6702
1690513800000,0.6253,0.3747,1.6688
1690514100000,0.6249,0.3751,1.666
1690514400000,0.6244,0.3756,1.6624
1690514700000,0.6247,0.3753,1.6645
1690515000000,0.6255,0.3745,1.6702
1690515300000,0.6258,0.3742,1.6724
1690515600000,0.6259,0.3741,1.6731
1690515900000,0.6254,0.3746,1.6695
1690516200000,0.6254,0.3746,1.6695
1690516500000,0.6254,0.3746,1.6695
1690516800000,0.6249,0.3751,1.666
1690517100000,0.6249,0.3751,1.666
1690517400000,0.6248,0.3752,1.6652
1690517700000,0.6244,0.3756,1.6624
1690518000000,0.6246,0.3754,1.6638
1690518300000,0.6241,0.3759,1.6603
1690518600000,0.6242,0.3758,1.661
1690518900000,0.6243,0.3757,1.6617
1690519200000,0.6243,0.3757,1.6617
1690519500000,0.6243,0.3757,1.6617
1690519800000,0.6243,0.3757,1.6617
1690520100000,0.6242,0.3758,1.661
1690520400000,0.6243,0.3757,1.6617
1690520700000,0.6244,0.3756,1.6624
1690521000000,0.6244,0.3756,1.6624
1690521300000,0.624,0.376,1.6596
1690521600000,0.6239,0.3761,1.6589
1690521900000,0.6238,0.3762,1.6582
1690522200000,0.6234,0.3766,1.6553
1690522500000,0.623,0.377,1.6525
1690522800000,0.6229,0.3771,1.6518
1690523100000,0.622,0.378,1.6455
1690523400000,0.6223,0.3777,1.6476
1690523700000,0.6217,0.3783,1.6434
1690524000000,0.6219,0.3781,1.6448
1690524300000,0.6215,0.3785,1.642
1690524600000,0.6222,0.3778,1.6469
1690524900000,0.6228,0.3772,1.6511
1690525200000,0.6233,0.3767,1.6546
1690525500000,0.6232,0.3768,1.6539
1690525800000,0.6232,0.3768,1.6539
1690526100000,0.6233,0.3767,1.6546
1690526400000,0.623,0.377,1.6525
1690526700000,0.6228,0.3772,1.6511
1690527000000,0.6233,0.3767,1.6546
1690527300000,0.6232,0.3768,1.6539
1690527600000,0.6232,0.3768,1.6539
1690527900000,0.6235,0.3765,1.656
1690528200000,0.6233,0.3767,1.6546
1690528500000,0.6229,0.3771,1.6518
1690528800000,0.6231,0.3769,1.6532
1690529100000,0.6233,0.3767,1.6546
1690529400000,0.6235,0.3765,1.656
1690529700000,0.6237,0.3763,1.6575
1690530000000,0.6235,0.3765,1.656
1690530300000,0.6232,0.3768,1.6539
1690530600000,0.6222,0.3778,1.6469
1690530900000,0.6219,0.3781,1.6448
1690531200000,0.6222,0.3778,1.6469
1690531500000,0.6226,0.3774,1.6497
1690531800000,0.6218,0.3782,1.6441
1690532100000,0.6216,0.3784,1.6427
1690532400000,0.6227,0.3773,1.6504
1690532700000,0.6233,0.3767,1.6546
1690533000000,0.6239,0.3761,1.6589
1690533300000,0.6244,0.3756,1.6624
1690533600000,0.6247,0.3753,1.6645
1690533900000,0.625,0.375,1.6667
1690534200000,0.625,0.375,1.6667
1690534500000,0.625,0.375,1.6667
1690534800000,0.6251,0.3749,1.6674
1690535100000,0.6254,0.3746,1.6695
1690535400000,0.6252,0.3748,1.6681
1690535700000,0.6251,0.3749,1.6674
1690536000000,0.6256,0.3744,1.6709
1690536300000,0.6259,0.3741,1.6731
1690536600000,0.626,0.374,1.6738
1690536900000,0.6262,0.3738,1.6752
1690537200000,0.6265,0.3735,1.6774
1690537500000,0.627,0.373,1.681
1690537800000,0.6281,0.3719,1.6889
1690538100000,0.6287,0.3713,1.6932
1690538400000,0.6293,0.3707,1.6976
1690538700000,0.6292,0.3708,1.6969
1690539000000,0.6292,0.3708,1.6969
1690539300000,0.6296,0.3704,1.6998
1690539600000,0.6302,0.3698,1.7042
1690539900000,0.6299,0.3701,1.702
1690540200000,0.6292,0.3708,1.6969
1690540500000,0.6286,0.3714,1.6925
1690540800000,0.6283,0.3717,1.6903
1690541100000,0.6283,0.3717,1.6903
1690541400000,0.6283,0.3717,1.6903
1690541700000,0.6284,0.3716,1.6911
1690542000000,0.6286,0.3714,1.6925
1690542300000,0.6288,0.3712,1.694
1690542600000,0.6287,0.3713,1.6932
1690542900000,0.6286,0.3714,1.6925
1690543200000,0.6289,0.3711,1.6947
1690543500000,0.6289,0.3711,1.6947
1690543800000,0.6285,0.3715,1.6918
1690544100000,0.628,0.372,1.6882
1690544400000,0.6279,0.3721,1.6874
1690544700000,0.6281,0.3719,1.6889
1690545000000,0.6288,0.3712,1.694
1690545300000,0.6285,0.3715,1.6918
1690545600000,0.6274,0.3726,1.6838
1690545900000,0.627,0.373,1.681
1690546200000,0.6272,0.3728,1.6824
1690546500000,0.627,0.373,1.681
1690546800000,0.6266,0.3734,1.6781
1690547100000,0.6262,0.3738,1.6752
1690547400000,0.6265,0.3735,1.6774
1690547700000,0.6264,0.3736,1.6767
1690548000000,0.626,0.374,1.6738
1690548300000,0.6253,0.3747,1.6688
1690548600000,0.6248,0.3752,1.6652
1690548900000,0.625,0.375,1.6667
1690549200000,0.6265,0.3735,1.6774
1690549500000,0.6269,0.3731,1.6802
1690549800000,0.626,0.374,1.6738
1690550100000,0.6249,0.3751,1.666
1690550400000,0.6242,0.3758,1.661
1690550700000,0.6235,0.3765,1.656
1690551000000,0.6233,0.3767,1.6546
1690551300000,0.6233,0.3767,1.6546
1690551600000,0.6226,0.3774,1.6497
1690551900000,0.6222,0.3778,1.6469
1690552200000,0.6216,0.3784,1.6427
1690552500000,0.6215,0.3785,1.642
1690552800000,0.6217,0.3783,1.6434
1690553100000,0.6217,0.3783,1.6434
1690553400000,0.6213,0.3787,1.6406
1690553700000,0.6236,0.3764,1.6567
1690554000000,0.624,0.376,1.6596
1690554300000,0.6218,0.3782,1.6441
1690554600000,0.6185,0.3815,1.6212
1690554900000,0.6081,0.3919,1.5517
1690555200000,0.6033,0.3967,1.5208
1690555500000,0.6012,0.3988,1.5075
1690555800000,0.5988,0.4012,1.4925
1690556100000,0.5971,0.4029,1.482
1690556400000,0.5956,0.4044,1.4728
1690556700000,0.5934,0.4066,1.4594
1690557000000,0.5914,0.4086,1.4474
1690557300000,0.5901,0.4099,1.4396
1690557600000,0.588,0.412,1.4272
1690557900000,0.5865,0.4135,1.4184
1690558200000,0.5846,0.4154,1.4073
1690558500000,0.5817,0.4183,1.3906
1690558800000,0.5803,0.4197,1.3827
1690559100000,0.5806,0.4194,1.3844
1690559400000,0.5805,0.4195,1.3838
1690559700000,0.5807,0.4193,1.3849
1690560000000,0.5803,0.4197,1.3827
1690560300000,0.5798,0.4202,1.3798
1690560600000,0.5799,0.4201,1.3804
1690560900000,0.58,0.42,1.381
1690561200000,0.581,0.419,1.3866
1690561500000,0.5817,0.4183,1.3906
1690561800000,0.582,0.418,1.3923
1690562100000,0.5822,0.4178,1.3935
1690562400000,0.5842,0.4158,1.405
1690562700000,0.5845,0.4155,1.4067
1690563000000,0.5847,0.4153,1.4079
1690563300000,0.5845,0.4155,1.4067
1690563600000,0.5846,0.4154,1.4073
1690563900000,0.5843,0.4157,1.4056
1690564200000,0.5854,0.4146,1.412
1690564500000,0.5855,0.4145,1.4125
1690564800000,0.5858,0.4142,1.4143
1690565100000,0.5856,0.4144,1.4131
1690565400000,0.5864,0.4136,1.4178
1690565700000,0.587,0.413,1.4213
1690566000000,0.5899,0.4101,1.4384
1690566300000,0.5909,0.4091,1.4444
1690566600000,0.592,0.408,1.451
1690566900000,0.5931,0.4069,1.4576
1690567200000,0.5945,0.4055,1.4661
1690567500000,0.596,0.404,1.4752
1690567800000,0.5957,0.4043,1.4734
1690568100000,0.5961,0.4039,1.4759
1690568400000,0.5974,0.4026,1.4839
1690568700000,0.5981,0.4019,1.4882
1690569000000,0.5982,0.4018,1.4888
1690569300000,0.5992,0.4008,1.495
1690569600000,0.5994,0.4006,1.4963
1690569900000,0.5997,0.4003,1.4981
1690570200000,0.5999,0.4001,1.4994
1690570500000,0.5995,0.4005,1.4969
1690570800000,0.5991,0.4009,1.4944
1690571100000,0.5989,0.4011,1.4931
1690571400000,0.5992,0.4008,1.495
1690571700000,0.599,0.401,1.4938
1690572000000,0.5991,0.4009,1.4944
1690572300000,0.5995,0.4005,1.4969
1690572600000,0.5993,0.4007,1.4956
1690572900000,0.599,0.401,1.4938
1690573200000,0.5991,0.4009,1.4944
1690573500000,0.599,0.401,1.4938
1690573800000,0.5992,0.4008,1.495
1690574100000,0.5992,0.4008,1.495
1690574400000,0.5993,0.4007,1.4956
1690574700000,0.5995,0.4005,1.4969
1690575000000,0.5992,0.4008,1.495
1690575300000,0.5993,0.4007,1.4956
1690575600000,0.5991,0.4009,1.4944
1690575900000,0.5995,0.4005,1.4969
1690576200000,0.5995,0.4005,1.4969
1690576500000,0.5998,0.4002,1.4988
1690576800000,0.5998,0.4002,1.4988
1690577100000,0.5997,0.4003,1.4981
1690577400000,0.5997,0.4003,1.4981
1690577700000,0.6002,0.3998,1.5013
1690578000000,0.6007,0.3993,1.5044
1690578300000,0.6005,0.3995,1.5031
1690578600000,0.6003,0.3997,1.5019
1690578900000,0.601,0.399,1.5063
1690579200000,0.6011,0.3989,1.5069
1690579500000,0.601,0.399,1.5063
1690579800000,0.6017,0.3983,1.5107
1690580100000,0.6013,0.3987,1.5082
1690580400000,0.6011,0.3989,1.5069
1690580700000,0.6012,0.3988,1.5075
1690581000000,0.6011,0.3989,1.5069
1690581300000,0.601,0.399,1.5063
1690581600000,0.6012,0.3988,1.5075
1690581900000,0.6008,0.3992,1.505
1690582200000,0.6008,0.3992,1.505
1690582500000,0.6006,0.3994,1.5038
1690582800000,0.6006,0.3994,1.5038
1690583100000,0.6004,0.3996,1.5025
1690583400000,0.6005,0.3995,1.5031
1690583700000,0.6002,0.3998,1.5013
1690584000000,0.6001,0.3999,1.5006
1690584300000,0.6001,0.3999,1.5006
1690584600000,0.6001,0.3999,1.5006
1690584900000,0.6002,0.3998,1.5013
1690585200000,0.6001,0.3999,1.5006
1690585500000,0.6001,0.3999,1.5006
1690585800000,0.6003,0.3997,1.5019
1690586100000,0.6004,0.3996,1.5025
1690586400000,0.6004,0.3996,1.5025
1690586700000,0.6007,0.3993,1.5044
1690587000000,0.6011,0.3989,1.5069
1690587300000,0.6011,0.3989,1.5069
1690587600000,0.6011,0.3989,1.5069
1690587900000,0.6012,0.3988,1.5075
1690588200000,0.601,0.399,1.5063
1690588500000,0.6009,0.3991,1.5056
1690588800000,0.6008,0.3992,1.505
1690589100000,0.6002,0.3998,1.5013
1690589400000,0.6002,0.3998,1.5013
1690589700000,0.6006,0.3994,1.5038
1690590000000,0.6012,0.3988,1.5075
1690590300000,0.6019,0.3981,1.5119
1690590600000,0.602,0.398,1.5126
1690590900000,0.6023,0.3977,1.5145
1690591200000,0.6025,0.3975,1.5157
1690591500000,0.6024,0.3976,1.5151
1690591800000,0.6025,0.3975,1.5157
1690592100000,0.6026,0.3974,1.5164
1690592400000,0.6025,0.3975,1.5157
1690592700000,0.6025,0.3975,1.5157
1690593000000,0.6026,0.3974,1.5164
1690593300000,0.6029,0.3971,1.5183
1690593600000,0.6029,0.3971,1.5183
1690593900000,0.603,0.397,1.5189
1690594200000,0.603,0.397,1.5189
1690594500000,0.6032,0.3968,1.5202
1690594800000,0.6034,0.3966,1.5214
1690595100000,0.6035,0.3965,1.5221
1690595400000,0.604,0.396,1.5253
1690595700000,0.6044,0.3956,1.5278
1690596000000,0.6043,0.3957,1.5272
1690596300000,0.6046,0.3954,1.5291
1690596600000,0.604,0.396,1.5253
1690596900000,0.6039,0.3961,1.5246
1690597200000,0.6037,0.3963,1.5233
1690597500000,0.6034,0.3966,1.5214
1690597800000,0.6031,0.3969,1.5195
1690598100000,0.6031,0.3969,1.5195
1690598400000,0.6029,0.3971,1.5183
1690598700000,0.6023,0.3977,1.5145
1690599000000,0.6025,0.3975,1.5157
1690599300000,0.6027,0.3973,1.517
1690599600000,0.6027,0.3973,1.517
1690599900000,0.6027,0.3973,1.517
1690600200000,0.6025,0.3975,1.5157
1690600500000,0.6024,0.3976,1.5151
1690600800000,0.6024,0.3976,1.5151
1690601100000,0.6026,0.3974,1.5164
1690601400000,0.6024,0.3976,1.5151
1690601700000,0.6023,0.3977,1.5145
1690602000000,0.6018,0.3982,1.5113
1690602300000,0.6015,0.3985,1.5094
1690602600000,0.6011,0.3989,1.5069
1690602900000,0.6008,0.3992,1.505
1690603200000,0.6007,0.3993,1.5044
1690603500000,0.6005,0.3995,1.5031
1690603800000,0.6005,0.3995,1.5031
1690604100000,0.6005,0.3995,1.5031
1690604400000,0.6007,0.3993,1.5044
1690604700000,0.6009,0.3991,1.5056
1690605000000,0.6011,0.3989,1.5069
1690605300000,0.6016,0.3984,1.51
1690605600000,0.6016,0.3984,1.51
1690605900000,0.6014,0.3986,1.5088
1690606200000,0.6013,0.3987,1.5082
1690606500000,0.6011,0.3989,1.5069
1690606800000,0.6007,0.3993,1.5044
1690607100000,0.6005,0.3995,1.5031
1690607400000,0.6005,0.3995,1.5031
1690607700000,0.6003,0.3997,1.5019
1690608000000,0.6,0.4,1.5
1690608300000,0.5998,0.4002,1.4988
1690608600000,0.599,0.401,1.4938
1690608900000,0.5986,0.4014,1.4913
1690609200000,0.5981,0.4019,1.4882
1690609500000,0.5979,0.4021,1.4869
1690609800000,0.5976,0.4024,1.4851
1690610100000,0.5975,0.4025,1.4845
1690610400000,0.5971,0.4029,1.482
1690610700000,0.5972,0.4028,1.4826
1690611000000,0.5969,0.4031,1.4808
1690611300000,0.5967,0.4033,1.4795
1690611600000,0.5966,0.4034,1.4789
1690611900000,0.5965,0.4035,1.4783
1690612200000,0.5964,0.4036,1.4777
1690612500000,0.5963,0.4037,1.4771
1690612800000,0.5962,0.4038,1.4765
1690613100000,0.5956,0.4044,1.4728
1690613400000,0.5957,0.4043,1.4734
1690613700000,0.5955,0.4045,1.4722
1690614000000,0.5955,0.4045,1.4722
1690614300000,0.5955,0.4045,1.4722
1690614600000,0.5959,0.4041,1.4746
1690614900000,0.5961,0.4039,1.4759
1690615200000,0.5959,0.4041,1.4746
1690615500000,0.5959,0.4041,1.4746
1690615800000,0.5957,0.4043,1.4734
1690616100000,0.5956,0.4044,1.4728
1690616400000,0.5956,0.4044,1.4728
1690616700000,0.5968,0.4032,1.4802
1690617000000,0.5966,0.4034,1.4789
1690617300000,0.5969,0.4031,1.4808
1690617600000,0.5972,0.4028,1.4826
1690617900000,0.5978,0.4022,1.4863
1690618200000,0.5983,0.4017,1.4894
1690618500000,0.5988,0.4012,1.4925
1690618800000,0.599,0.401,1.4938
1690619100000,0.5995,0.4005,1.4969
1690619400000,0.5999,0.4001,1.4994
1690619700000,0.5997,0.4003,1.4981
1690620000000,0.5993,0.4007,1.4956
1690620300000,0.5992,0.4008,1.495
1690620600000,0.5995,0.4005,1.4969
1690620900000,0.5993,0.4007,1.4956
1690621200000,0.5994,0.4006,1.4963
1690621500000,0.5993,0.4007,1.4956
1690621800000,0.5992,0.4008,1.495
1690622100000,0.5995,0.4005,1.4969
1690622400000,0.5999,0.4001,1.4994
1690622700000,0.6,0.4,1.5
1690623000000,0.6008,0.3992,1.505
